file,BCC_A2,FCC_A1,CEMENTITE,Tinf,Tsup
../results/01813.DAT,True,True,True,673.0,1473.0
../results/01814.DAT,True,True,True,673.0,1473.0
../results/01815.DAT,True,True,True,673.0,1473.0
../results/01816.DAT,True,True,True,673.0,1473.0
../results/01817.DAT,True,True,True,673.0,1473.0
../results/01818.DAT,True,True,True,673.0,1473.0
../results/01819.DAT,True,True,True,673.0,1473.0
../results/01820.DAT,True,True,True,673.0,1473.0
../results/01821.DAT,True,True,True,673.0,1473.0
../results/01822.DAT,True,True,True,673.0,1473.0
../results/01823.DAT,True,True,True,673.0,1473.0
../results/01824.DAT,True,True,True,673.0,1473.0
../results/01825.DAT,True,True,True,673.0,1473.0
../results/01826.DAT,True,True,True,673.0,1473.0
../results/01827.DAT,True,True,True,673.0,1473.0
../results/01828.DAT,True,True,True,673.0,1473.0
../results/01829.DAT,True,True,True,673.0,1473.0
../results/01830.DAT,True,True,True,673.0,1473.0
../results/01831.DAT,True,True,True,673.0,1473.0
../results/01832.DAT,True,True,True,673.0,1473.0
../results/01833.DAT,True,True,True,673.0,1473.0
../results/01834.DAT,True,True,True,673.0,1473.0
../results/01835.DAT,True,True,True,673.0,1473.0
../results/01836.DAT,True,True,True,673.0,1473.0
../results/01837.DAT,True,True,True,673.0,1473.0
../results/01838.DAT,True,True,True,673.0,1473.0
../results/01839.DAT,True,True,True,673.0,1473.0
../results/01840.DAT,True,True,True,673.0,1473.0
../results/01841.DAT,True,True,True,673.0,1473.0
../results/01842.DAT,True,True,True,673.0,1473.0
../results/01843.DAT,True,True,True,673.0,1473.0
../results/01844.DAT,True,True,True,673.0,1473.0
../results/01845.DAT,True,True,True,673.0,1473.0
../results/01846.DAT,True,True,True,673.0,1473.0
../results/01847.DAT,True,True,True,673.0,1473.0
../results/01848.DAT,True,True,True,673.0,1473.0
../results/01849.DAT,True,True,True,673.0,1473.0
../results/01850.DAT,True,True,True,673.0,1473.0
../results/01851.DAT,True,True,True,673.0,1473.0
../results/01852.DAT,True,True,True,673.0,1473.0
../results/01853.DAT,True,True,True,673.0,1473.0
../results/01854.DAT,True,True,True,673.0,1473.0
../results/01855.DAT,True,True,True,673.0,1473.0
../results/01856.DAT,True,True,True,673.0,1473.0
../results/01857.DAT,True,True,True,673.0,1473.0
../results/01858.DAT,True,True,True,673.0,1473.0
../results/01859.DAT,True,True,True,673.0,1473.0
../results/01860.DAT,True,True,True,673.0,1473.0
../results/01861.DAT,True,True,True,673.0,1473.0
../results/01862.DAT,True,True,True,673.0,1473.0
../results/01863.DAT,True,True,True,673.0,1473.0
../results/01864.DAT,True,True,True,673.0,1473.0
../results/01865.DAT,True,True,True,673.0,1473.0
../results/01866.DAT,True,True,True,673.0,1473.0
../results/01867.DAT,True,True,True,673.0,1473.0
../results/01868.DAT,True,True,True,673.0,1473.0
../results/01869.DAT,True,True,True,673.0,1473.0
../results/01870.DAT,True,True,True,673.0,1473.0
../results/01871.DAT,True,True,True,673.0,1473.0
../results/01872.DAT,True,True,True,673.0,1473.0
../results/01873.DAT,True,True,True,673.0,1473.0
../results/01874.DAT,True,True,True,673.0,1473.0
../results/01875.DAT,True,True,True,673.0,1473.0
../results/01876.DAT,True,True,True,673.0,1473.0
../results/01877.DAT,True,True,True,673.0,1473.0
../results/01878.DAT,True,True,True,673.0,1473.0
../results/01879.DAT,True,True,True,673.0,1473.0
../results/01880.DAT,True,True,True,673.0,1473.0
../results/01881.DAT,True,True,True,673.0,1473.0
../results/01882.DAT,True,True,True,673.0,1473.0
../results/01883.DAT,True,True,True,673.0,1473.0
../results/01884.DAT,True,True,True,673.0,1473.0
../results/01885.DAT,True,True,True,673.0,1473.0
../results/01886.DAT,True,True,True,673.0,1473.0
../results/01887.DAT,True,True,True,673.0,1473.0
../results/01888.DAT,True,True,True,673.0,1473.0
../results/01889.DAT,True,True,True,673.0,1473.0
../results/01890.DAT,True,True,True,673.0,1473.0
../results/01891.DAT,True,True,True,673.0,1473.0
../results/01892.DAT,True,True,True,673.0,1473.0
../results/01893.DAT,True,True,True,673.0,1473.0
../results/01894.DAT,True,True,True,673.0,1473.0
../results/01895.DAT,True,True,True,673.0,1473.0
../results/01896.DAT,True,True,True,673.0,1473.0
../results/01897.DAT,True,True,True,673.0,1473.0
../results/01898.DAT,True,True,True,673.0,1473.0
../results/01899.DAT,True,True,True,673.0,1473.0
../results/01900.DAT,True,True,True,893.0,1473.0
../results/01901.DAT,True,True,True,673.0,1473.0
../results/01902.DAT,True,True,True,673.0,1473.0
../results/01903.DAT,True,True,True,673.0,1473.0
../results/01904.DAT,True,True,True,673.0,1473.0
../results/01905.DAT,True,True,True,673.0,1473.0
../results/01906.DAT,True,True,True,673.0,1473.0
../results/01907.DAT,True,True,True,673.0,1473.0
../results/01908.DAT,True,True,True,673.0,1473.0
../results/01909.DAT,True,True,True,673.0,1473.0
../results/01910.DAT,True,True,True,673.0,1473.0
../results/01911.DAT,True,True,True,673.0,1473.0
../results/01912.DAT,True,True,True,673.0,1473.0
../results/01913.DAT,True,True,True,673.0,1473.0
../results/01914.DAT,True,True,True,673.0,1473.0
../results/01915.DAT,True,True,True,673.0,1473.0
../results/01916.DAT,True,True,True,673.0,1473.0
../results/01917.DAT,True,True,True,673.0,1473.0
../results/01918.DAT,True,True,True,673.0,1473.0
../results/01919.DAT,True,True,True,673.0,1473.0
../results/01920.DAT,True,True,True,673.0,1473.0
../results/01921.DAT,True,True,True,673.0,1473.0
../results/01922.DAT,True,True,True,673.0,1473.0
../results/01923.DAT,True,True,True,673.0,1473.0
../results/01924.DAT,True,True,True,673.0,1473.0
../results/01925.DAT,True,True,True,673.0,1473.0
../results/01926.DAT,True,True,True,673.0,1473.0
../results/01927.DAT,True,True,True,673.0,1473.0
../results/01928.DAT,True,True,True,673.0,1473.0
../results/01929.DAT,True,True,True,673.0,1473.0
../results/01930.DAT,True,True,True,673.0,1473.0
../results/01931.DAT,True,True,True,673.0,1473.0
../results/01932.DAT,True,True,True,673.0,1473.0
../results/01933.DAT,True,True,True,673.0,1473.0
../results/01934.DAT,True,True,True,673.0,1473.0
../results/01935.DAT,True,True,True,673.0,1473.0
../results/01936.DAT,True,True,True,673.0,1473.0
../results/01937.DAT,True,True,True,673.0,1473.0
../results/01938.DAT,True,True,True,673.0,1473.0
../results/01939.DAT,True,True,True,673.0,1473.0
../results/01940.DAT,True,True,True,673.0,1473.0
../results/01941.DAT,True,True,True,673.0,1473.0
../results/01942.DAT,True,True,True,673.0,1473.0
../results/01943.DAT,True,True,True,673.0,1473.0
../results/01944.DAT,True,True,True,673.0,1473.0
../results/01945.DAT,True,True,True,673.0,1473.0
../results/01946.DAT,True,True,True,673.0,1473.0
../results/01947.DAT,True,True,True,673.0,1473.0
../results/01948.DAT,True,True,True,673.0,1473.0
../results/01949.DAT,True,True,True,673.0,1473.0
../results/01950.DAT,True,True,True,673.0,1473.0
../results/01951.DAT,True,True,True,673.0,1473.0
../results/01952.DAT,True,True,True,673.0,1473.0
../results/01953.DAT,True,True,True,673.0,1473.0
../results/01954.DAT,True,True,True,673.0,1473.0
../results/01955.DAT,True,True,True,673.0,1473.0
../results/01956.DAT,True,True,True,673.0,1473.0
../results/01957.DAT,True,True,True,673.0,1473.0
../results/01958.DAT,True,True,True,673.0,1473.0
../results/01959.DAT,True,True,True,673.0,1473.0
../results/01960.DAT,True,True,True,673.0,1473.0
../results/01961.DAT,True,True,True,673.0,1473.0
../results/01962.DAT,True,True,True,673.0,1473.0
../results/01963.DAT,True,True,True,673.0,1473.0
../results/01964.DAT,True,True,True,673.0,1473.0
../results/01965.DAT,True,True,True,673.0,1473.0
../results/01966.DAT,True,True,True,673.0,1473.0
../results/01967.DAT,True,True,True,673.0,1473.0
../results/01968.DAT,True,True,True,673.0,1473.0
../results/01969.DAT,True,True,True,673.0,1473.0
../results/01970.DAT,True,True,True,673.0,1473.0
../results/01971.DAT,True,True,True,673.0,1473.0
../results/01972.DAT,True,True,True,673.0,1473.0
../results/01973.DAT,True,True,True,673.0,1473.0
../results/01974.DAT,True,True,True,673.0,1473.0
../results/01975.DAT,True,True,True,673.0,1473.0
../results/01976.DAT,True,True,True,673.0,1473.0
../results/01977.DAT,True,True,True,673.0,1473.0
../results/01978.DAT,True,True,True,673.0,1473.0
../results/01979.DAT,True,True,True,673.0,1473.0
../results/01980.DAT,True,True,True,673.0,1473.0
../results/01981.DAT,True,True,True,673.0,1473.0
../results/01982.DAT,True,True,True,673.0,1473.0
../results/01983.DAT,True,True,True,673.0,1473.0
../results/01984.DAT,True,True,True,673.0,1473.0
../results/01985.DAT,True,True,True,673.0,1473.0
../results/01986.DAT,True,True,True,673.0,1473.0
../results/01987.DAT,True,True,True,673.0,1473.0
../results/01988.DAT,True,True,True,673.0,1473.0
../results/01989.DAT,True,True,True,673.0,1473.0
../results/01990.DAT,True,True,True,673.0,1473.0
../results/01991.DAT,True,True,True,673.0,1473.0
../results/01992.DAT,True,True,True,673.0,1473.0
../results/01993.DAT,True,True,True,673.0,1473.0
../results/01994.DAT,True,True,True,673.0,1473.0
../results/01995.DAT,True,True,True,673.0,1473.0
../results/01996.DAT,True,True,True,673.0,1473.0
../results/01997.DAT,True,True,True,673.0,1473.0
../results/01998.DAT,True,True,True,673.0,1473.0
../results/01999.DAT,True,True,True,673.0,1473.0
../results/02000.DAT,True,True,True,673.0,1473.0
../results/02001.DAT,True,True,True,793.0,1473.0
../results/02002.DAT,True,True,True,673.0,1473.0
../results/02003.DAT,True,True,True,673.0,1473.0
../results/02004.DAT,True,True,True,673.0,1473.0
../results/02005.DAT,True,True,True,673.0,1473.0
../results/02006.DAT,True,True,True,673.0,1473.0
../results/02007.DAT,True,True,True,673.0,1473.0
../results/02008.DAT,True,True,True,673.0,1473.0
../results/02009.DAT,True,True,True,673.0,1473.0
../results/02010.DAT,True,True,True,673.0,1473.0
../results/02011.DAT,True,True,True,673.0,1473.0
../results/02012.DAT,True,True,True,673.0,1473.0
../results/02013.DAT,True,True,True,673.0,1473.0
../results/02014.DAT,True,True,True,673.0,1473.0
../results/02015.DAT,True,True,True,673.0,1473.0
../results/02016.DAT,True,True,True,673.0,1473.0
../results/02017.DAT,True,True,True,673.0,1473.0
../results/02018.DAT,True,True,True,673.0,1473.0
../results/02019.DAT,True,True,True,673.0,1473.0
../results/02020.DAT,True,True,True,673.0,1473.0
../results/02021.DAT,True,True,True,673.0,1473.0
../results/02022.DAT,True,True,True,673.0,1473.0
../results/02023.DAT,True,True,True,673.0,1473.0
../results/02024.DAT,True,True,True,673.0,1473.0
../results/02025.DAT,True,True,True,673.0,1473.0
../results/02026.DAT,True,True,True,673.0,1473.0
../results/02027.DAT,True,True,True,673.0,1473.0
../results/02028.DAT,True,True,True,673.0,1473.0
../results/02029.DAT,True,True,True,673.0,1473.0
../results/02030.DAT,True,True,True,673.0,1473.0
../results/02031.DAT,True,True,True,673.0,1473.0
../results/02032.DAT,True,True,True,673.0,1473.0
../results/02033.DAT,True,True,True,673.0,1473.0
../results/02034.DAT,True,True,True,673.0,1473.0
../results/02035.DAT,True,True,True,673.0,1473.0
../results/02036.DAT,True,True,True,673.0,1473.0
../results/02037.DAT,True,True,True,673.0,1473.0
../results/02038.DAT,True,True,True,673.0,1473.0
../results/02039.DAT,True,True,True,673.0,1473.0
../results/02040.DAT,True,True,True,673.0,1473.0
../results/02041.DAT,True,True,True,673.0,1473.0
../results/02042.DAT,True,True,True,673.0,1473.0
../results/02043.DAT,True,True,True,673.0,1473.0
../results/02044.DAT,True,True,True,673.0,1473.0
../results/02045.DAT,True,True,True,673.0,1473.0
../results/02046.DAT,True,True,True,673.0,1473.0
../results/02047.DAT,True,True,True,673.0,1473.0
../results/02048.DAT,True,True,True,673.0,1473.0
../results/02049.DAT,True,True,True,673.0,1473.0
../results/02050.DAT,True,True,True,673.0,1473.0
../results/02051.DAT,True,True,True,673.0,1473.0
../results/02052.DAT,True,True,True,673.0,1473.0
../results/02053.DAT,True,True,True,673.0,1473.0
../results/02054.DAT,True,True,True,673.0,1473.0
../results/02055.DAT,True,True,True,673.0,1473.0
../results/02056.DAT,True,True,True,673.0,1473.0
../results/02057.DAT,True,True,True,673.0,1473.0
../results/02058.DAT,True,True,True,673.0,1473.0
../results/02059.DAT,True,True,True,673.0,1473.0
../results/02060.DAT,True,True,True,673.0,1473.0
../results/02061.DAT,True,True,True,673.0,1473.0
../results/02062.DAT,True,True,True,673.0,1473.0
../results/02063.DAT,True,True,True,673.0,1473.0
../results/02064.DAT,True,True,True,673.0,1473.0
../results/02065.DAT,True,True,True,673.0,1473.0
../results/02066.DAT,True,True,True,673.0,1473.0
../results/02067.DAT,True,True,True,673.0,1473.0
../results/02068.DAT,True,True,True,673.0,1473.0
../results/02069.DAT,True,True,True,673.0,1473.0
../results/02070.DAT,True,True,True,673.0,1473.0
../results/02071.DAT,True,True,True,673.0,1473.0
../results/02072.DAT,True,True,True,673.0,1473.0
../results/02073.DAT,True,True,True,673.0,1473.0
../results/02074.DAT,True,True,True,673.0,1473.0
../results/02075.DAT,True,True,True,673.0,1473.0
../results/02076.DAT,True,True,True,673.0,1473.0
../results/02077.DAT,True,True,True,673.0,1473.0
../results/02078.DAT,True,True,True,673.0,1473.0
../results/02079.DAT,True,True,True,673.0,1473.0
../results/02080.DAT,True,True,True,673.0,1473.0
../results/02081.DAT,True,True,True,673.0,1473.0
../results/02082.DAT,True,True,True,673.0,1473.0
../results/02083.DAT,True,True,True,673.0,1473.0
../results/02084.DAT,True,True,True,673.0,1473.0
../results/02085.DAT,True,True,True,673.0,1473.0
../results/02086.DAT,True,True,True,673.0,1473.0
../results/02087.DAT,True,True,True,673.0,1473.0
../results/02088.DAT,True,True,True,673.0,1473.0
../results/02089.DAT,True,True,True,673.0,1473.0
../results/02090.DAT,True,True,True,673.0,1473.0
../results/02091.DAT,True,True,True,673.0,1473.0
../results/02092.DAT,True,True,True,673.0,1473.0
../results/02093.DAT,True,True,True,673.0,1473.0
../results/02094.DAT,True,True,True,673.0,1473.0
../results/02095.DAT,True,True,True,673.0,1473.0
../results/02096.DAT,True,True,True,673.0,1473.0
../results/02097.DAT,True,True,True,673.0,1473.0
../results/02098.DAT,True,True,True,673.0,1473.0
../results/02099.DAT,True,True,True,673.0,1473.0
../results/02100.DAT,True,True,True,823.0,1473.0
../results/02101.DAT,True,True,True,673.0,1473.0
../results/02102.DAT,True,True,True,673.0,1473.0
../results/02103.DAT,True,True,True,673.0,1473.0
../results/02104.DAT,True,True,True,673.0,1473.0
../results/02105.DAT,True,True,True,673.0,1473.0
../results/02106.DAT,True,True,True,673.0,1473.0
../results/02107.DAT,True,True,True,673.0,1473.0
../results/02108.DAT,True,True,True,673.0,1473.0
../results/02109.DAT,True,True,True,673.0,1473.0
../results/02110.DAT,True,True,True,673.0,1473.0
../results/02111.DAT,True,True,True,673.0,1473.0
../results/02112.DAT,True,True,True,673.0,1473.0
../results/02113.DAT,True,True,True,673.0,1473.0
../results/02114.DAT,True,True,True,673.0,1473.0
../results/02115.DAT,True,True,True,673.0,1473.0
../results/02116.DAT,True,True,True,673.0,1473.0
../results/02117.DAT,True,True,True,673.0,1473.0
../results/02118.DAT,True,True,True,673.0,1473.0
../results/02119.DAT,True,True,True,673.0,1473.0
../results/02120.DAT,True,True,True,673.0,1473.0
../results/02121.DAT,True,True,True,673.0,1473.0
../results/02122.DAT,True,True,True,673.0,1473.0
../results/02123.DAT,True,True,True,673.0,1473.0
../results/02124.DAT,True,True,True,673.0,1473.0
../results/02125.DAT,True,True,True,673.0,1473.0
../results/02126.DAT,True,True,True,673.0,1473.0
../results/02127.DAT,True,True,True,673.0,1473.0
../results/02128.DAT,True,True,True,673.0,1473.0
../results/02129.DAT,True,True,True,673.0,1473.0
../results/02130.DAT,True,True,True,673.0,1473.0
../results/02131.DAT,True,True,True,673.0,1473.0
../results/02132.DAT,True,True,True,673.0,1473.0
../results/02133.DAT,True,True,True,673.0,1473.0
../results/02134.DAT,True,True,True,673.0,1473.0
../results/02135.DAT,True,True,True,673.0,1473.0
../results/02136.DAT,True,True,True,673.0,1473.0
../results/02137.DAT,True,True,True,673.0,1473.0
../results/02138.DAT,True,True,True,673.0,1473.0
../results/02139.DAT,True,True,True,673.0,1473.0
../results/02140.DAT,True,True,True,673.0,1473.0
../results/02141.DAT,True,True,True,673.0,1473.0
../results/02142.DAT,True,True,True,673.0,1473.0
../results/02143.DAT,True,True,True,673.0,1473.0
../results/02144.DAT,True,True,True,673.0,1473.0
../results/02145.DAT,True,True,True,673.0,1473.0
../results/02146.DAT,True,True,True,673.0,1473.0
../results/02147.DAT,True,True,True,673.0,1473.0
../results/02148.DAT,True,True,True,673.0,1473.0
../results/02149.DAT,True,True,True,673.0,1473.0
../results/02150.DAT,True,True,True,673.0,1473.0
../results/02151.DAT,True,True,True,673.0,1473.0
../results/02152.DAT,True,True,True,673.0,1473.0
../results/02153.DAT,True,True,True,673.0,1473.0
../results/02154.DAT,True,True,True,673.0,1473.0
../results/02155.DAT,True,True,True,673.0,1473.0
../results/02156.DAT,True,True,True,673.0,1473.0
../results/02157.DAT,True,True,True,673.0,1473.0
../results/02158.DAT,True,True,True,673.0,1473.0
../results/02159.DAT,True,True,True,673.0,1473.0
../results/02160.DAT,True,True,True,673.0,1473.0
../results/02161.DAT,True,True,True,673.0,1473.0
../results/02162.DAT,True,True,True,673.0,1473.0
../results/02163.DAT,True,True,True,673.0,1473.0
../results/02164.DAT,True,True,True,673.0,1473.0
../results/02165.DAT,True,True,True,673.0,1473.0
../results/02166.DAT,True,True,True,673.0,1473.0
../results/02167.DAT,True,True,True,673.0,1473.0
../results/02168.DAT,True,True,True,673.0,1473.0
../results/02169.DAT,True,True,True,673.0,1473.0
../results/02170.DAT,True,True,True,673.0,1473.0
../results/02171.DAT,True,True,True,673.0,1473.0
../results/02172.DAT,True,True,True,673.0,1473.0
../results/02173.DAT,True,True,True,673.0,1473.0
../results/02174.DAT,True,True,True,673.0,1473.0
../results/02175.DAT,True,True,True,673.0,1473.0
../results/02176.DAT,True,True,True,673.0,1473.0
../results/02177.DAT,True,True,True,673.0,1473.0
../results/02178.DAT,True,True,True,673.0,1473.0
../results/02179.DAT,True,True,True,673.0,1473.0
../results/02180.DAT,True,True,True,673.0,1473.0
../results/02181.DAT,True,True,True,673.0,1473.0
../results/02182.DAT,True,True,True,673.0,1473.0
../results/02183.DAT,True,True,True,673.0,1473.0
../results/02184.DAT,True,True,True,673.0,1473.0
../results/02185.DAT,True,True,True,673.0,1473.0
../results/02186.DAT,True,True,True,673.0,1473.0
../results/02187.DAT,True,True,True,673.0,1473.0
../results/02188.DAT,True,True,True,673.0,1473.0
../results/02189.DAT,True,True,True,673.0,1473.0
../results/02190.DAT,True,True,True,673.0,1473.0
../results/02191.DAT,True,True,True,673.0,1473.0
../results/02192.DAT,True,True,True,673.0,1473.0
../results/02193.DAT,True,True,True,673.0,1473.0
../results/02194.DAT,True,True,True,673.0,1473.0
../results/02195.DAT,True,True,True,673.0,1473.0
../results/02196.DAT,True,True,True,673.0,1473.0
../results/02197.DAT,True,True,True,673.0,1473.0
../results/02198.DAT,True,True,True,673.0,1473.0
../results/02199.DAT,True,True,True,673.0,1473.0
../results/02200.DAT,True,True,True,673.0,1473.0
../results/02201.DAT,True,True,True,673.0,1473.0
../results/02202.DAT,True,True,True,673.0,1473.0
../results/02203.DAT,True,True,True,673.0,1473.0
../results/02204.DAT,True,True,True,673.0,1473.0
../results/02205.DAT,True,True,True,673.0,1473.0
../results/02206.DAT,True,True,True,673.0,1473.0
../results/02207.DAT,True,True,True,673.0,1473.0
../results/02208.DAT,True,True,True,673.0,1473.0
../results/02209.DAT,True,True,True,673.0,1473.0
../results/02210.DAT,True,True,True,673.0,1473.0
../results/02211.DAT,True,True,True,673.0,1473.0
../results/02212.DAT,True,True,True,673.0,1473.0
../results/02213.DAT,True,True,True,673.0,1473.0
../results/02214.DAT,True,True,True,673.0,1473.0
../results/02215.DAT,True,True,True,673.0,1473.0
../results/02216.DAT,True,True,True,673.0,1473.0
../results/02217.DAT,True,True,True,673.0,1473.0
../results/02218.DAT,True,True,True,673.0,1473.0
../results/02219.DAT,True,True,True,673.0,1473.0
../results/02220.DAT,True,True,True,673.0,1473.0
../results/02221.DAT,True,True,True,673.0,1473.0
../results/02222.DAT,True,True,True,673.0,1473.0
../results/02223.DAT,True,True,True,673.0,1473.0
../results/02224.DAT,True,True,True,673.0,1473.0
../results/02225.DAT,True,True,True,673.0,1473.0
../results/02226.DAT,True,True,True,673.0,1473.0
../results/02227.DAT,True,True,True,673.0,1473.0
../results/02228.DAT,True,True,True,673.0,1473.0
../results/02229.DAT,True,True,True,673.0,1473.0
../results/02230.DAT,True,True,True,713.0,1473.0
../results/02231.DAT,True,True,True,673.0,1473.0
../results/02232.DAT,True,True,True,673.0,1473.0
../results/02233.DAT,True,True,True,673.0,1473.0
../results/02234.DAT,True,True,True,673.0,1473.0
../results/02235.DAT,True,True,True,673.0,1473.0
../results/02236.DAT,True,True,True,673.0,1473.0
../results/02237.DAT,True,True,True,673.0,1473.0
../results/02238.DAT,True,True,True,673.0,1473.0
../results/02239.DAT,True,True,True,673.0,1473.0
../results/02240.DAT,True,True,True,673.0,1473.0
../results/02241.DAT,True,True,True,673.0,1473.0
../results/02242.DAT,True,True,True,673.0,1473.0
../results/02244.DAT,True,True,True,673.0,1473.0
../results/02245.DAT,True,True,True,673.0,1473.0
../results/02246.DAT,True,True,True,673.0,1473.0
../results/02247.DAT,True,True,True,673.0,1473.0
../results/02248.DAT,True,True,True,673.0,1473.0
../results/02249.DAT,True,True,True,673.0,1473.0
../results/02250.DAT,True,True,True,673.0,1473.0
../results/02251.DAT,True,True,True,673.0,1473.0
../results/02252.DAT,True,True,True,673.0,1473.0
../results/02253.DAT,True,True,True,673.0,1473.0
../results/02254.DAT,True,True,True,673.0,1473.0
../results/02255.DAT,True,True,True,673.0,1473.0
../results/02256.DAT,True,True,True,673.0,1473.0
../results/02257.DAT,True,True,True,673.0,1473.0
../results/02258.DAT,True,True,True,673.0,1473.0
../results/02259.DAT,True,True,True,673.0,1473.0
../results/02260.DAT,True,True,True,673.0,1473.0
../results/02261.DAT,True,True,True,673.0,1473.0
../results/02262.DAT,True,True,True,673.0,1473.0
../results/02263.DAT,True,True,True,673.0,1473.0
../results/02264.DAT,True,True,True,673.0,1473.0
../results/02265.DAT,True,True,True,673.0,1473.0
../results/02266.DAT,True,True,True,673.0,1473.0
../results/02267.DAT,True,True,True,673.0,1473.0
../results/02268.DAT,True,True,True,673.0,1473.0
../results/02269.DAT,True,True,True,673.0,1473.0
../results/02270.DAT,True,True,True,673.0,1473.0
../results/02271.DAT,True,True,True,673.0,1473.0
../results/02272.DAT,True,True,True,673.0,1473.0
../results/02273.DAT,True,True,True,673.0,1473.0
../results/02274.DAT,True,True,True,673.0,1473.0
../results/02275.DAT,True,True,True,673.0,1473.0
../results/02276.DAT,True,True,True,673.0,1473.0
../results/02277.DAT,True,True,True,673.0,1473.0
../results/02278.DAT,True,True,True,673.0,1473.0
../results/02279.DAT,True,True,True,673.0,1473.0
../results/02280.DAT,True,True,True,673.0,1473.0
../results/02281.DAT,True,True,True,673.0,1473.0
../results/02282.DAT,True,True,True,673.0,1473.0
../results/02283.DAT,True,True,True,673.0,1473.0
../results/02284.DAT,True,True,True,673.0,1473.0
../results/02285.DAT,True,True,True,673.0,1473.0
../results/02286.DAT,True,True,True,673.0,1473.0
../results/02287.DAT,True,True,True,673.0,1473.0
../results/02288.DAT,True,True,True,673.0,1473.0
../results/02289.DAT,True,True,True,673.0,1473.0
../results/02290.DAT,True,True,True,673.0,1473.0
../results/02291.DAT,True,True,True,673.0,1473.0
../results/02292.DAT,True,True,True,673.0,1473.0
../results/02293.DAT,True,True,True,673.0,1473.0
../results/02294.DAT,True,True,True,673.0,1473.0
../results/02295.DAT,True,True,True,673.0,1473.0
../results/02296.DAT,True,True,True,673.0,1473.0
../results/02297.DAT,True,True,True,673.0,1473.0
../results/02298.DAT,True,True,True,673.0,1473.0
../results/02299.DAT,True,True,True,673.0,1473.0
../results/02300.DAT,True,True,True,673.0,1473.0
../results/02301.DAT,True,True,True,673.0,1473.0
../results/02302.DAT,True,True,True,673.0,1473.0
../results/02303.DAT,True,True,True,673.0,1473.0
../results/02304.DAT,True,True,True,673.0,1473.0
../results/02305.DAT,True,True,True,673.0,1473.0
../results/02306.DAT,True,True,True,673.0,1473.0
../results/02307.DAT,True,True,True,673.0,1473.0
../results/02308.DAT,True,True,True,673.0,1473.0
../results/02310.DAT,True,True,True,673.0,1473.0
../results/02311.DAT,True,True,True,673.0,1473.0
../results/02312.DAT,True,True,True,673.0,1473.0
../results/02313.DAT,True,True,True,673.0,1473.0
../results/02314.DAT,True,True,True,673.0,1473.0
../results/02315.DAT,True,True,True,673.0,1473.0
../results/02316.DAT,True,True,True,673.0,1473.0
../results/02317.DAT,True,True,True,673.0,1473.0
../results/02318.DAT,True,True,True,673.0,1473.0
../results/02319.DAT,True,True,True,673.0,1473.0
../results/02320.DAT,True,True,True,673.0,1473.0
../results/02321.DAT,True,True,True,673.0,1473.0
../results/02322.DAT,True,True,True,673.0,1473.0
../results/02323.DAT,True,True,True,673.0,1473.0
../results/02324.DAT,True,True,True,673.0,1473.0
../results/02325.DAT,True,True,True,673.0,1473.0
../results/02326.DAT,True,True,True,673.0,1473.0
../results/02327.DAT,True,True,True,673.0,1473.0
../results/02328.DAT,True,True,True,673.0,1473.0
../results/02329.DAT,True,True,True,673.0,1473.0
../results/02330.DAT,True,True,True,673.0,1473.0
../results/02331.DAT,True,True,True,673.0,1473.0
../results/02332.DAT,True,True,True,673.0,1473.0
../results/02333.DAT,True,True,True,673.0,1473.0
../results/02334.DAT,True,True,True,673.0,1473.0
../results/02335.DAT,True,True,True,673.0,1473.0
../results/02336.DAT,True,True,True,673.0,1473.0
../results/02337.DAT,True,True,True,673.0,1473.0
../results/02338.DAT,True,True,True,673.0,1473.0
../results/02339.DAT,True,True,True,673.0,1473.0
../results/02340.DAT,True,True,True,673.0,1473.0
../results/02341.DAT,True,True,True,673.0,1473.0
../results/02342.DAT,True,True,True,673.0,1473.0
../results/02343.DAT,True,True,True,673.0,1473.0
../results/02344.DAT,True,True,True,673.0,1473.0
../results/02345.DAT,True,True,True,673.0,1473.0
../results/02346.DAT,True,True,True,673.0,1473.0
../results/02347.DAT,True,True,True,673.0,1473.0
../results/02348.DAT,True,True,True,673.0,1473.0
../results/02349.DAT,True,True,True,673.0,1473.0
../results/02350.DAT,True,True,True,673.0,1473.0
../results/02351.DAT,True,True,True,673.0,1473.0
../results/02352.DAT,True,True,True,673.0,1473.0
../results/02353.DAT,True,True,True,673.0,1473.0
../results/02354.DAT,True,True,True,673.0,1473.0
../results/02355.DAT,True,True,True,673.0,1473.0
../results/02356.DAT,True,True,True,673.0,1473.0
../results/02357.DAT,True,True,True,673.0,1473.0
../results/02358.DAT,True,True,True,673.0,1473.0
../results/02359.DAT,True,True,True,673.0,1473.0
../results/02360.DAT,True,True,True,673.0,1473.0
../results/02361.DAT,True,True,True,673.0,1473.0
../results/02362.DAT,True,True,True,673.0,1473.0
../results/02363.DAT,True,True,True,673.0,1473.0
../results/02364.DAT,True,True,True,673.0,1473.0
../results/02365.DAT,True,True,True,673.0,1473.0
../results/02366.DAT,True,True,True,673.0,1473.0
../results/02367.DAT,True,True,True,673.0,1473.0
../results/02368.DAT,True,True,True,673.0,1473.0
../results/02369.DAT,True,True,True,673.0,1473.0
../results/02370.DAT,True,True,True,673.0,1473.0
../results/02371.DAT,True,True,True,673.0,1473.0
../results/02372.DAT,True,True,True,673.0,1473.0
