C,Mn,Si,Cr,Ni,A3
0.3,1.5000499999999997,2.250025,3.0,2.250025,756.6999999999999
0.3,1.5000499999999997,2.250025,3.0,3.0,761.4499999999999
0.3,1.5000499999999997,3.0,9.999999999999999e-05,9.999999999999999e-05,887.11
0.3,1.5000499999999997,3.0,9.999999999999999e-05,0.7500749999999999,859.4699999999999
0.3,1.5000499999999997,3.0,9.999999999999999e-05,1.5000499999999997,834.4599999999999
0.3,1.5000499999999997,3.0,9.999999999999999e-05,2.250025,811.7800000000001
0.3,1.5000499999999997,3.0,9.999999999999999e-05,3.0,791.16
0.3,1.5000499999999997,3.0,0.7500749999999999,9.999999999999999e-05,874.6999999999999
0.3,1.5000499999999997,3.0,0.7500749999999999,0.7500749999999999,847.9599999999999
0.3,1.5000499999999997,3.0,0.7500749999999999,1.5000499999999997,823.7600000000001
0.3,1.5000499999999997,3.0,0.7500749999999999,2.250025,801.8100000000001
0.3,1.5000499999999997,3.0,0.7500749999999999,3.0,781.83
0.3,1.5000499999999997,3.0,1.5000499999999997,9.999999999999999e-05,863.3100000000001
0.3,1.5000499999999997,3.0,1.5000499999999997,0.7500749999999999,837.33
0.3,1.5000499999999997,3.0,1.5000499999999997,1.5000499999999997,813.83
0.3,1.5000499999999997,3.0,1.5000499999999997,2.250025,792.5000000000001
0.3,1.5000499999999997,3.0,1.5000499999999997,3.0,773.1
0.3,1.5000499999999997,3.0,2.250025,9.999999999999999e-05,852.85
0.3,1.5000499999999997,3.0,2.250025,0.7500749999999999,827.5100000000001
0.3,1.5000499999999997,3.0,2.250025,1.5000499999999997,804.61
0.3,1.5000499999999997,3.0,2.250025,2.250025,783.83
0.3,1.5000499999999997,3.0,2.250025,3.0,764.9399999999999
0.3,1.5000499999999997,3.0,3.0,9.999999999999999e-05,843.2700000000001
0.3,1.5000499999999997,3.0,3.0,0.7500749999999999,818.4699999999999
0.3,1.5000499999999997,3.0,3.0,1.5000499999999997,796.07
0.3,1.5000499999999997,3.0,3.0,2.250025,775.7600000000001
0.3,1.5000499999999997,3.0,3.0,3.0,767.9499999999999
0.3,2.250025,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,758.5100000000001
0.3,2.250025,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,745.64
0.3,2.250025,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,734.02
0.3,2.250025,9.999999999999999e-05,9.999999999999999e-05,2.250025,723.296
0.3,2.250025,9.999999999999999e-05,9.999999999999999e-05,3.0,713.265
0.3,2.250025,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,753.61
0.3,2.250025,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,741.07
0.3,2.250025,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,729.6800000000001
0.3,2.250025,9.999999999999999e-05,0.7500749999999999,2.250025,719.138
0.3,2.250025,9.999999999999999e-05,0.7500749999999999,3.0,709.245
0.3,2.250025,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,748.98
0.3,2.250025,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,736.72
0.3,2.250025,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,725.528
0.3,2.250025,9.999999999999999e-05,1.5000499999999997,2.250025,715.1310000000001
0.3,2.250025,9.999999999999999e-05,1.5000499999999997,3.0,705.3589999999999
0.3,2.250025,9.999999999999999e-05,2.250025,9.999999999999999e-05,744.61
0.3,2.250025,9.999999999999999e-05,2.250025,0.7500749999999999,732.58
0.3,2.250025,9.999999999999999e-05,2.250025,1.5000499999999997,721.548
0.3,2.250025,9.999999999999999e-05,2.250025,2.250025,711.635
0.3,2.250025,9.999999999999999e-05,2.250025,3.0,714.5930000000001
0.3,2.250025,9.999999999999999e-05,3.0,9.999999999999999e-05,740.5
0.3,2.250025,9.999999999999999e-05,3.0,0.7500749999999999,737.27
0.3,2.250025,9.999999999999999e-05,3.0,1.5000499999999997,740.25
0.3,2.250025,9.999999999999999e-05,3.0,2.250025,743.3000000000001
0.3,2.250025,9.999999999999999e-05,3.0,3.0,746.4200000000001
0.3,2.250025,0.7500749999999999,9.999999999999999e-05,9.999999999999999e-05,775.91
0.3,2.250025,0.7500749999999999,9.999999999999999e-05,0.7500749999999999,760.37
0.3,2.250025,0.7500749999999999,9.999999999999999e-05,1.5000499999999997,746.2
0.3,2.250025,0.7500749999999999,9.999999999999999e-05,2.250025,733.38
0.3,2.250025,0.7500749999999999,9.999999999999999e-05,3.0,721.809
0.3,2.250025,0.7500749999999999,0.7500749999999999,9.999999999999999e-05,769.38
0.3,2.250025,0.7500749999999999,0.7500749999999999,0.7500749999999999,754.2400000000001
0.3,2.250025,0.7500749999999999,0.7500749999999999,1.5000499999999997,740.44
0.3,2.250025,0.7500749999999999,0.7500749999999999,2.250025,728.0500000000001
0.3,2.250025,0.7500749999999999,0.7500749999999999,3.0,716.7760000000001
0.3,2.250025,0.7500749999999999,1.5000499999999997,9.999999999999999e-05,763.2500000000001
0.3,2.250025,0.7500749999999999,1.5000499999999997,0.7500749999999999,748.46
0.3,2.250025,0.7500749999999999,1.5000499999999997,1.5000499999999997,735.03
0.3,2.250025,0.7500749999999999,1.5000499999999997,2.250025,722.9910000000001
0.3,2.250025,0.7500749999999999,1.5000499999999997,3.0,711.9630000000001
0.3,2.250025,0.7500749999999999,2.250025,9.999999999999999e-05,757.4900000000001
0.3,2.250025,0.7500749999999999,2.250025,0.7500749999999999,743.0
0.3,2.250025,0.7500749999999999,2.250025,1.5000499999999997,729.9300000000001
0.3,2.250025,0.7500749999999999,2.250025,2.250025,718.178
0.3,2.250025,0.7500749999999999,2.250025,3.0,718.6510000000001
0.3,2.250025,0.7500749999999999,3.0,9.999999999999999e-05,752.09
0.3,2.250025,0.7500749999999999,3.0,0.7500749999999999,738.13
0.3,2.250025,0.7500749999999999,3.0,1.5000499999999997,741.95
0.3,2.250025,0.7500749999999999,3.0,2.250025,745.83
0.3,2.250025,0.7500749999999999,3.0,3.0,749.76
0.3,2.250025,1.5000499999999997,9.999999999999999e-05,9.999999999999999e-05,795.9
0.3,2.250025,1.5000499999999997,9.999999999999999e-05,0.7500749999999999,777.84
0.3,2.250025,1.5000499999999997,9.999999999999999e-05,1.5000499999999997,761.39
0.3,2.250025,1.5000499999999997,9.999999999999999e-05,2.250025,746.37
0.3,2.250025,1.5000499999999997,9.999999999999999e-05,3.0,732.63
0.3,2.250025,1.5000499999999997,0.7500749999999999,9.999999999999999e-05,787.87
0.3,2.250025,1.5000499999999997,0.7500749999999999,0.7500749999999999,770.3100000000001
0.3,2.250025,1.5000499999999997,0.7500749999999999,1.5000499999999997,754.32
0.3,2.250025,1.5000499999999997,0.7500749999999999,2.250025,739.72
0.3,2.250025,1.5000499999999997,0.7500749999999999,3.0,726.3860000000001
0.3,2.250025,1.5000499999999997,1.5000499999999997,9.999999999999999e-05,780.35
0.3,2.250025,1.5000499999999997,1.5000499999999997,0.7500749999999999,763.2400000000001
0.3,2.250025,1.5000499999999997,1.5000499999999997,1.5000499999999997,747.65
0.3,2.250025,1.5000499999999997,1.5000499999999997,2.250025,733.4300000000001
0.3,2.250025,1.5000499999999997,1.5000499999999997,3.0,720.512
0.3,2.250025,1.5000499999999997,2.250025,9.999999999999999e-05,773.33
0.3,2.250025,1.5000499999999997,2.250025,0.7500749999999999,756.59
0.3,2.250025,1.5000499999999997,2.250025,1.5000499999999997,741.37
0.3,2.250025,1.5000499999999997,2.250025,2.250025,727.48
0.3,2.250025,1.5000499999999997,2.250025,3.0,725.35
0.3,2.250025,1.5000499999999997,3.0,9.999999999999999e-05,766.7700000000001
0.3,2.250025,1.5000499999999997,3.0,0.7500749999999999,750.37
0.3,2.250025,1.5000499999999997,3.0,1.5000499999999997,746.9300000000001
0.3,2.250025,1.5000499999999997,3.0,2.250025,751.34
0.3,2.250025,1.5000499999999997,3.0,3.0,755.7900000000001
0.3,2.250025,2.250025,9.999999999999999e-05,9.999999999999999e-05,820.86
0.3,2.250025,2.250025,9.999999999999999e-05,0.7500749999999999,800.0200000000001
0.3,2.250025,2.250025,9.999999999999999e-05,1.5000499999999997,781.0500000000001
0.3,2.250025,2.250025,9.999999999999999e-05,2.250025,763.7600000000001
0.3,2.250025,2.250025,9.999999999999999e-05,3.0,747.96
0.3,2.250025,2.250025,0.7500749999999999,9.999999999999999e-05,811.34
0.3,2.250025,2.250025,0.7500749999999999,0.7500749999999999,791.09
0.3,2.250025,2.250025,0.7500749999999999,1.5000499999999997,772.67
0.3,2.250025,2.250025,0.7500749999999999,2.250025,755.88
0.3,2.250025,2.250025,0.7500749999999999,3.0,740.5400000000001
0.3,2.250025,2.250025,1.5000499999999997,9.999999999999999e-05,802.4599999999999
0.3,2.250025,2.250025,1.5000499999999997,0.7500749999999999,782.7400000000001
0.3,2.250025,2.250025,1.5000499999999997,1.5000499999999997,764.8100000000001
0.3,2.250025,2.250025,1.5000499999999997,2.250025,748.47
0.3,2.250025,2.250025,1.5000499999999997,3.0,733.5400000000001
0.3,2.250025,2.250025,2.250025,9.999999999999999e-05,794.1999999999999
0.3,2.250025,2.250025,2.250025,0.7500749999999999,774.9399999999999
0.3,2.250025,2.250025,2.250025,1.5000499999999997,757.43
0.3,2.250025,2.250025,2.250025,2.250025,741.48
0.3,2.250025,2.250025,2.250025,3.0,733.0500000000001
0.3,2.250025,2.250025,3.0,9.999999999999999e-05,786.5300000000001
0.3,2.250025,2.250025,3.0,0.7500749999999999,767.66
0.3,2.250025,2.250025,3.0,1.5000499999999997,753.58
0.3,2.250025,2.250025,3.0,2.250025,758.2500000000001
0.3,2.250025,2.250025,3.0,3.0,762.9599999999999
0.3,2.250025,3.0,9.999999999999999e-05,9.999999999999999e-05,854.32
0.3,2.250025,3.0,9.999999999999999e-05,0.7500749999999999,830.09
0.3,2.250025,3.0,9.999999999999999e-05,1.5000499999999997,808.08
0.3,2.250025,3.0,9.999999999999999e-05,2.250025,788.0500000000001
0.3,2.250025,3.0,9.999999999999999e-05,3.0,769.7800000000001
0.3,2.250025,3.0,0.7500749999999999,9.999999999999999e-05,843.2099999999999
0.3,2.250025,3.0,0.7500749999999999,0.7500749999999999,819.6899999999999
0.3,2.250025,3.0,0.7500749999999999,1.5000499999999997,798.33
0.3,2.250025,3.0,0.7500749999999999,2.250025,778.88
0.3,2.250025,3.0,0.7500749999999999,3.0,761.16
0.3,2.250025,3.0,1.5000499999999997,9.999999999999999e-05,832.9399999999999
0.3,2.250025,3.0,1.5000499999999997,0.7500749999999999,810.0200000000001
0.3,2.250025,3.0,1.5000499999999997,1.5000499999999997,789.2199999999999
0.3,2.250025,3.0,1.5000499999999997,2.250025,770.3000000000001
0.3,2.250025,3.0,1.5000499999999997,3.0,753.0500000000001
0.3,2.250025,3.0,2.250025,9.999999999999999e-05,823.4399999999999
0.3,2.250025,3.0,2.250025,0.7500749999999999,801.0400000000001
0.3,2.250025,3.0,2.250025,1.5000499999999997,780.7300000000001
0.3,2.250025,3.0,2.250025,2.250025,762.2600000000001
0.3,2.250025,3.0,2.250025,3.0,745.45
0.3,2.250025,3.0,3.0,9.999999999999999e-05,814.68
0.3,2.250025,3.0,3.0,0.7500749999999999,792.7199999999999
0.3,2.250025,3.0,3.0,1.5000499999999997,772.82
0.3,2.250025,3.0,3.0,2.250025,765.2300000000001
0.3,2.250025,3.0,3.0,3.0,769.9800000000001
0.3,3.0,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,743.57
0.3,3.0,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,732.23
0.3,3.0,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,721.822
0.3,3.0,9.999999999999999e-05,9.999999999999999e-05,2.250025,712.122
0.3,3.0,9.999999999999999e-05,9.999999999999999e-05,3.0,702.985
0.3,3.0,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,738.98
0.3,3.0,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,727.87
0.3,3.0,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,717.6310000000001
0.3,3.0,9.999999999999999e-05,0.7500749999999999,2.250025,708.067
0.3,3.0,9.999999999999999e-05,0.7500749999999999,3.0,699.0400000000001
0.3,3.0,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,734.6
0.3,3.0,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,723.686
0.3,3.0,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,713.5960000000001
0.3,3.0,9.999999999999999e-05,1.5000499999999997,2.250025,704.1460000000001
0.3,3.0,9.999999999999999e-05,1.5000499999999997,3.0,695.215
0.3,3.0,9.999999999999999e-05,2.250025,9.999999999999999e-05,730.44
0.3,3.0,9.999999999999999e-05,2.250025,0.7500749999999999,719.6830000000001
0.3,3.0,9.999999999999999e-05,2.250025,1.5000499999999997,709.715
0.3,3.0,9.999999999999999e-05,2.250025,2.250025,710.6110000000001
0.3,3.0,9.999999999999999e-05,2.250025,3.0,713.559
0.3,3.0,9.999999999999999e-05,3.0,9.999999999999999e-05,733.11
0.3,3.0,9.999999999999999e-05,3.0,0.7500749999999999,736.01
0.3,3.0,9.999999999999999e-05,3.0,1.5000499999999997,739.0
0.3,3.0,9.999999999999999e-05,3.0,2.250025,742.0600000000001
0.3,3.0,9.999999999999999e-05,3.0,3.0,745.21
0.3,3.0,0.7500749999999999,9.999999999999999e-05,9.999999999999999e-05,757.85
0.3,3.0,0.7500749999999999,9.999999999999999e-05,0.7500749999999999,743.99
0.3,3.0,0.7500749999999999,9.999999999999999e-05,1.5000499999999997,731.48
0.3,3.0,0.7500749999999999,9.999999999999999e-05,2.250025,720.235
0.3,3.0,0.7500749999999999,9.999999999999999e-05,3.0,709.894
0.3,3.0,0.7500749999999999,0.7500749999999999,9.999999999999999e-05,751.7500000000001
0.3,3.0,0.7500749999999999,0.7500749999999999,0.7500749999999999,738.24
0.3,3.0,0.7500749999999999,0.7500749999999999,1.5000499999999997,726.145
0.3,3.0,0.7500749999999999,0.7500749999999999,2.250025,715.191
0.3,3.0,0.7500749999999999,0.7500749999999999,3.0,705.064
0.3,3.0,0.7500749999999999,1.5000499999999997,9.999999999999999e-05,745.99
0.3,3.0,0.7500749999999999,1.5000499999999997,0.7500749999999999,732.83
0.3,3.0,0.7500749999999999,1.5000499999999997,1.5000499999999997,721.079
0.3,3.0,0.7500749999999999,1.5000499999999997,2.250025,710.365
0.3,3.0,0.7500749999999999,1.5000499999999997,3.0,700.4200000000001
0.3,3.0,0.7500749999999999,2.250025,9.999999999999999e-05,740.5600000000001
0.3,3.0,0.7500749999999999,2.250025,0.7500749999999999,727.73
0.3,3.0,0.7500749999999999,2.250025,1.5000499999999997,716.2610000000001
0.3,3.0,0.7500749999999999,2.250025,2.250025,714.9250000000001
0.3,3.0,0.7500749999999999,2.250025,3.0,718.667
0.3,3.0,0.7500749999999999,3.0,9.999999999999999e-05,735.44
0.3,3.0,0.7500749999999999,3.0,0.7500749999999999,738.07
0.3,3.0,0.7500749999999999,3.0,1.5000499999999997,741.87
0.3,3.0,0.7500749999999999,3.0,2.250025,745.74
0.3,3.0,0.7500749999999999,3.0,3.0,749.6700000000001
0.3,3.0,1.5000499999999997,9.999999999999999e-05,9.999999999999999e-05,774.8000000000001
0.3,3.0,1.5000499999999997,9.999999999999999e-05,0.7500749999999999,758.68
0.3,3.0,1.5000499999999997,9.999999999999999e-05,1.5000499999999997,744.01
0.3,3.0,1.5000499999999997,9.999999999999999e-05,2.250025,730.62
0.3,3.0,1.5000499999999997,9.999999999999999e-05,3.0,718.51
0.3,3.0,1.5000499999999997,0.7500749999999999,9.999999999999999e-05,767.35
0.3,3.0,1.5000499999999997,0.7500749999999999,0.7500749999999999,751.67
0.3,3.0,1.5000499999999997,0.7500749999999999,1.5000499999999997,737.39
0.3,3.0,1.5000499999999997,0.7500749999999999,2.250025,724.383
0.3,3.0,1.5000499999999997,0.7500749999999999,3.0,712.705
0.3,3.0,1.5000499999999997,1.5000499999999997,9.999999999999999e-05,760.35
0.3,3.0,1.5000499999999997,1.5000499999999997,0.7500749999999999,745.0500000000001
0.3,3.0,1.5000499999999997,1.5000499999999997,1.5000499999999997,731.13
0.3,3.0,1.5000499999999997,1.5000499999999997,2.250025,718.512
0.3,3.0,1.5000499999999997,1.5000499999999997,3.0,707.186
0.3,3.0,1.5000499999999997,2.250025,9.999999999999999e-05,753.7800000000001
0.3,3.0,1.5000499999999997,2.250025,0.7500749999999999,738.8100000000001
0.3,3.0,1.5000499999999997,2.250025,1.5000499999999997,725.2030000000001
0.3,3.0,1.5000499999999997,2.250025,2.250025,721.9430000000001
0.3,3.0,1.5000499999999997,2.250025,3.0,726.181
0.3,3.0,1.5000499999999997,3.0,9.999999999999999e-05,747.61
0.3,3.0,1.5000499999999997,3.0,0.7500749999999999,743.46
0.3,3.0,1.5000499999999997,3.0,1.5000499999999997,747.78
0.3,3.0,1.5000499999999997,3.0,2.250025,752.16
0.3,3.0,1.5000499999999997,3.0,3.0,756.58
0.3,3.0,2.250025,9.999999999999999e-05,9.999999999999999e-05,796.3000000000001
0.3,3.0,2.250025,9.999999999999999e-05,0.7500749999999999,777.7300000000001
0.3,3.0,2.250025,9.999999999999999e-05,1.5000499999999997,760.83
0.3,3.0,2.250025,9.999999999999999e-05,2.250025,745.41
0.3,3.0,2.250025,9.999999999999999e-05,3.0,731.32
0.3,3.0,2.250025,0.7500749999999999,9.999999999999999e-05,787.5400000000001
0.3,3.0,2.250025,0.7500749999999999,0.7500749999999999,769.4699999999999
0.3,3.0,2.250025,0.7500749999999999,1.5000499999999997,753.0400000000001
0.3,3.0,2.250025,0.7500749999999999,2.250025,738.0500000000001
0.3,3.0,2.250025,0.7500749999999999,3.0,724.3580000000001
0.3,3.0,2.250025,1.5000499999999997,9.999999999999999e-05,779.33
0.3,3.0,2.250025,1.5000499999999997,0.7500749999999999,761.7099999999999
0.3,3.0,2.250025,1.5000499999999997,1.5000499999999997,745.69
0.3,3.0,2.250025,1.5000499999999997,2.250025,731.09
0.3,3.0,2.250025,1.5000499999999997,3.0,717.763
0.3,3.0,2.250025,2.250025,9.999999999999999e-05,771.66
0.3,3.0,2.250025,2.250025,0.7500749999999999,754.43
0.3,3.0,2.250025,2.250025,1.5000499999999997,738.78
0.3,3.0,2.250025,2.250025,2.250025,730.03
0.3,3.0,2.250025,2.250025,3.0,734.5
0.3,3.0,2.250025,3.0,9.999999999999999e-05,764.4900000000001
0.3,3.0,2.250025,3.0,0.7500749999999999,750.57
0.3,3.0,2.250025,3.0,1.5000499999999997,755.15
0.3,3.0,2.250025,3.0,2.250025,759.7800000000001
0.3,3.0,2.250025,3.0,3.0,764.4499999999999
0.3,3.0,3.0,9.999999999999999e-05,9.999999999999999e-05,825.32
0.3,3.0,3.0,9.999999999999999e-05,0.7500749999999999,803.86
0.3,3.0,3.0,9.999999999999999e-05,1.5000499999999997,784.33
0.3,3.0,3.0,9.999999999999999e-05,2.250025,766.5200000000001
0.3,3.0,3.0,9.999999999999999e-05,3.0,750.26
0.3,3.0,3.0,0.7500749999999999,9.999999999999999e-05,815.2199999999999
0.3,3.0,3.0,0.7500749999999999,0.7500749999999999,794.33
0.3,3.0,3.0,0.7500749999999999,1.5000499999999997,775.33
0.3,3.0,3.0,0.7500749999999999,2.250025,758.0200000000001
0.3,3.0,3.0,0.7500749999999999,3.0,742.22
0.3,3.0,3.0,1.5000499999999997,9.999999999999999e-05,805.8100000000001
0.3,3.0,3.0,1.5000499999999997,0.7500749999999999,785.42
0.3,3.0,3.0,1.5000499999999997,1.5000499999999997,766.9
0.3,3.0,3.0,1.5000499999999997,2.250025,750.03
0.3,3.0,3.0,1.5000499999999997,3.0,734.64
0.3,3.0,3.0,2.250025,9.999999999999999e-05,797.07
0.3,3.0,3.0,2.250025,0.7500749999999999,777.11
0.3,3.0,3.0,2.250025,1.5000499999999997,759.0000000000001
0.3,3.0,3.0,2.250025,2.250025,742.52
0.3,3.0,3.0,2.250025,3.0,742.26
0.3,3.0,3.0,3.0,9.999999999999999e-05,788.9699999999999
0.3,3.0,3.0,3.0,0.7500749999999999,769.38
0.3,3.0,3.0,3.0,1.5000499999999997,762.63
0.3,3.0,3.0,3.0,2.250025,767.2900000000001
0.3,3.0,3.0,3.0,3.0,771.9699999999999
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,776.9900000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,762.33
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,748.9
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,2.250025,736.4200000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,9.999999999999999e-05,3.0,724.667
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,773.0300000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,758.61
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,745.39
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,2.250025,733.07
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,0.7500749999999999,3.0,721.446
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,769.2199999999999
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,755.0300000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,741.99
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,2.250025,729.8100000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,1.5000499999999997,3.0,729.84
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,2.250025,9.999999999999999e-05,765.57
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,2.250025,0.7500749999999999,759.2500000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,2.250025,1.5000499999999997,762.2900000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,2.250025,2.250025,765.4
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,2.250025,3.0,768.5600000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,3.0,9.999999999999999e-05,787.2500000000001
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,3.0,0.7500749999999999,790.32
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,3.0,1.5000499999999997,793.4499999999999
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,3.0,2.250025,796.63
0.45000000000000007,9.999999999999999e-05,9.999999999999999e-05,3.0,3.0,799.87
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,9.999999999999999e-05,801.2500000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,0.7500749999999999,783.4399999999999
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,1.5000499999999997,766.91
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,2.250025,751.59
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,9.999999999999999e-05,3.0,737.59
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,9.999999999999999e-05,795.17
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,0.7500749999999999,777.7600000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,1.5000499999999997,761.6
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,2.250025,746.65
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,0.7500749999999999,3.0,733.0400000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,9.999999999999999e-05,789.4599999999999
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,0.7500749999999999,772.4
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,1.5000499999999997,756.5600000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,2.250025,741.98
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,1.5000499999999997,3.0,736.44
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,2.250025,9.999999999999999e-05,784.08
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,2.250025,0.7500749999999999,767.32
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,2.250025,1.5000499999999997,764.5600000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,2.250025,2.250025,768.5400000000001
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,2.250025,3.0,772.57
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,3.0,9.999999999999999e-05,786.33
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,3.0,0.7500749999999999,790.32
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,3.0,1.5000499999999997,794.35
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,3.0,2.250025,798.42
0.45000000000000007,9.999999999999999e-05,0.7500749999999999,3.0,3.0,802.5300000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,9.999999999999999e-05,826.7800000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,0.7500749999999999,806.0600000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,1.5000499999999997,786.89
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,2.250025,769.15
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,9.999999999999999e-05,3.0,752.7500000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,9.999999999999999e-05,818.9699999999999
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,0.7500749999999999,798.7900000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,1.5000499999999997,780.11
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,2.250025,762.83
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,0.7500749999999999,3.0,746.84
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,9.999999999999999e-05,811.66
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,0.7500749999999999,791.9499999999999
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,1.5000499999999997,773.7099999999999
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,2.250025,756.84
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,1.5000499999999997,3.0,745.49
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,2.250025,9.999999999999999e-05,804.8100000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,2.250025,0.7500749999999999,785.5200000000001
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,2.250025,1.5000499999999997,770.36
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,2.250025,2.250025,774.88
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,2.250025,3.0,779.4399999999999
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,3.0,9.999999999999999e-05,798.41
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,3.0,0.7500749999999999,794.33
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,3.0,1.5000499999999997,798.93
0.45000000000000007,9.999999999999999e-05,1.5000499999999997,3.0,2.250025,803.5600000000001
